RECORDED=2021-01-07--11:47:21
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,Sensor4,acc,depth
43490,2646,5,988,4,,
43491,2643,5,988,4,,
43492,2646,5,989,3,,
43493,2644,5,988,4,,
43494,2643,4,989,3,,
43495,2646,4,989,4,,
43496,2643,5,989,4,,
43497,2644,4,988,4,,
43498,2645,4,989,4,,
43499,2642,4,987,3,,
43500,2645,4,988,3,,
43501,2647,6,988,5,,
43502,2645,6,988,3,,
43503,2646,5,989,4,,
43504,2642,5,987,4,,
43505,2644,5,986,6,,
43506,2648,4,987,3,,
43507,2644,5,988,3,,
43508,2645,5,990,3,,
43509,2645,6,989,6,,
43510,2644,5,989,4,,
43511,2646,6,988,4,,
43512,2643,4,988,4,,
43513,2642,4,988,3,,
43514,2645,4,988,0,,
43515,2644,5,987,4,,
43516,2645,4,988,3,,
43517,2646,6,988,5,,
43518,2645,4,989,4,,
43519,2646,5,988,4,,
43520,2647,4,989,4,,
43521,2645,5,987,4,,
43522,2647,5,988,6,,
43523,2647,4,988,6,,
43524,2645,4,988,4,,
43525,2644,5,987,3,,
43526,2643,4,989,4,,
43527,2644,5,987,3,,
43528,2644,5,984,4,,
43529,2644,5,986,3,,
43530,2643,5,988,4,,
43531,2643,6,989,5,,
43532,2640,5,989,4,,
43533,2646,6,988,4,,
43534,2645,5,989,4,,
43535,2646,5,990,4,,
43536,2643,4,989,4,,
43537,2643,5,987,4,,
43538,2643,4,989,3,,
43539,2644,6,989,5,,
43540,2645,4,987,4,,
43541,2644,5,987,2,,
43542,2644,6,988,4,,
43543,2646,4,988,4,,
43544,2646,5,990,4,,
43545,2643,5,988,2,,
43546,2647,4,989,4,,
43547,2648,4,991,4,,
43548,2647,5,989,3,,
43549,2645,4,987,3,,
43550,2645,7,991,5,,
43551,2646,5,989,4,,
43552,2647,4,987,4,,
43553,2645,5,987,6,,
43554,2644,5,989,3,,
43555,2645,4,986,4,,
43556,2646,4,989,3,,
43557,2643,6,989,4,,
43558,2643,4,989,3,,
43559,2642,5,987,4,,
43560,2642,4,989,4,,
43561,2645,4,988,4,,
43562,2644,4,989,3,,
43563,2645,6,990,5,,
43564,2643,4,990,3,,
43565,2642,5,989,4,,
43566,2644,5,988,4,,
43567,2645,5,987,4,,
43568,2643,4,989,4,,
43569,2646,5,990,3,,
43570,2646,5,988,4,,
43571,2644,6,991,5,,
43572,2644,4,989,4,,
43573,2643,6,988,5,,
43574,2643,4,989,4,,
43575,2644,4,988,4,,
43576,2646,4,989,3,,
43577,2643,4,988,4,,
43578,2643,5,988,3,,
43579,2645,6,989,4,,
43580,2643,5,988,4,,
43581,2644,5,988,4,,
43582,2642,5,988,3,,
43583,2643,5,990,4,,
43584,2645,4,989,4,,
43585,2645,5,989,6,,
43586,2645,4,989,4,,
43587,2642,4,988,4,,
43588,2641,5,988,4,,
43589,2644,5,989,4,,
43590,2643,5,988,4,,
43591,2643,5,987,4,,
43592,2645,4,990,4,,
43593,2644,4,990,4,,
43594,2645,5,989,3,,
43595,2645,4,988,4,,
43596,2643,0,987,4,,
43597,2644,4,988,2,,
43598,2643,4,989,4,,
43599,2646,7,989,5,,
43600,2643,4,988,4,,
43601,2642,6,988,4,,
43602,2642,5,988,4,,
43603,2643,5,989,6,,
43604,2647,4,989,7,,
43605,2643,4,989,4,,
43606,2643,5,990,4,,
43607,2641,6,991,6,,
43608,2643,4,989,4,,
43609,2644,5,989,5,,
43610,2645,5,989,3,,
43611,2639,5,990,4,,
43612,2641,4,988,0,,
43613,2642,5,988,4,,
43614,2643,5,988,3,,
43615,2647,7,991,4,,
43616,2645,5,988,4,,
43617,2645,4,989,4,,
43618,2643,5,990,2,,
43619,2641,4,989,2,,
43620,2644,5,989,3,,
43621,2639,4,988,3,,
43622,2642,5,988,4,,
43623,2642,5,988,4,,
43624,2642,5,990,4,,
43625,2643,4,988,3,,
43626,2641,4,988,4,,
43627,2641,5,987,3,,
43628,2645,5,989,3,,
43629,2638,4,988,4,,
43630,2643,4,990,4,,
43631,2645,5,989,3,,
43632,2644,4,989,3,,
43633,2643,6,989,4,,
43634,2641,4,988,4,,
43635,2640,6,990,5,,
43636,2643,4,989,4,,
43637,2646,5,990,4,,
43638,2641,4,990,4,,
43639,2640,4,988,3,,
43640,2642,4,989,4,,
43641,2640,6,990,5,,
43642,2645,5,987,4,,
43643,2642,6,989,4,,
43644,2645,4,987,4,,
43645,2641,5,988,3,,
43646,2645,4,990,3,,
43647,2645,5,990,4,,
43648,2646,5,988,4,,
43649,2639,5,988,3,,
43650,2643,5,990,4,,
43651,2641,4,988,4,,
43652,2644,4,989,5,,
43653,2638,5,988,3,,
43654,2642,7,990,5,,
43655,2640,5,989,4,,
43656,2642,5,989,4,,
43657,2641,6,988,3,,
43658,2646,6,988,4,,
43659,2643,5,987,3,,
43660,2644,4,989,3,,
43661,2640,5,989,3,,
43662,2645,6,991,5,,
43663,2645,4,989,4,,
43664,2644,5,988,4,,
43665,2640,4,990,4,,
43666,2645,4,988,3,,
43667,2643,5,985,3,,
43668,2645,5,987,4,,
43669,2641,4,988,3,,
43670,2646,6,989,4,,
43671,2641,5,988,4,,
43672,2642,6,987,4,,
43673,2641,5,986,3,,
43674,2646,4,987,4,,
43675,2642,5,988,3,,
43676,2645,4,987,3,,
43677,2638,4,988,4,,
43678,2646,6,991,5,,
43679,2645,4,990,3,,
43680,2646,4,988,4,,
43681,2640,5,987,7,,
43682,2647,4,989,4,,
43683,2641,5,988,3,,
43684,2646,5,990,4,,
43685,2643,4,989,3,,
43686,2641,4,987,3,,
43687,2640,5,988,2,,
43688,2645,2,990,4,,
43689,2641,5,988,4,,
43690,2644,6,989,4,,
43691,2642,5,988,4,,
43692,2644,5,989,4,,
43693,2641,4,988,3,,
43694,2643,4,990,3,,
43695,2643,4,988,4,,
43696,2644,6,990,8,,
43697,2645,4,987,4,,
43698,2646,6,990,4,,
43699,2643,5,987,3,,
43700,2643,4,990,0,,
43701,2643,5,986,4,,
43702,2643,4,987,3,,
43703,2644,5,987,4,,
43704,2644,5,989,5,,
43705,2644,4,989,4,,
43706,2646,5,991,5,,
43707,2643,5,989,5,,
43708,2640,5,990,1,,
43709,2643,4,987,4,,
43710,2645,4,987,4,,
43711,2645,4,987,4,,
43712,2647,4,989,4,,
43713,2642,5,988,3,,
43714,2646,4,989,4,,
43715,2643,4,990,3,,
43716,2647,5,989,3,,
43717,2641,5,990,3,,
43718,2642,5,988,4,,
43719,2643,4,986,4,,
43720,2646,6,989,4,,
43721,2642,5,986,4,,
43722,2646,5,988,4,,
43723,2641,5,984,4,,
43724,2647,5,987,4,,
43725,2642,5,988,4,,
43726,2643,6,990,5,,
43727,2643,6,988,4,,
43728,2646,6,989,7,,
43729,2641,4,987,3,,
43730,2643,5,989,4,,
43731,2643,4,987,4,,
43732,2645,5,990,4,,
43733,2644,5,988,4,,
43734,2646,6,991,6,,
43735,2644,5,989,3,,
43736,2647,5,988,4,,
43737,2643,5,989,3,,
43738,2647,5,988,3,,
43739,2644,5,987,4,,
43740,2646,5,989,4,,
43741,2642,4,989,4,,
43742,2647,6,990,5,,
43743,2642,5,988,3,,
43744,2644,5,989,3,,
43745,2644,4,986,4,,
43746,2644,5,988,4,,
43747,2641,4,989,4,,
43748,2642,5,988,4,,
43749,2642,4,987,4,,
43750,2644,4,989,3,,
43751,2643,4,988,4,,
43752,2645,5,990,4,,
43753,2644,6,993,3,,
43754,2644,5,989,4,,
43755,2645,7,989,4,,
43756,2643,5,989,3,,
43757,2642,5,988,4,,
43758,2642,4,989,3,,
43759,2644,5,988,4,,
43760,2648,5,988,3,,
43761,2649,1,987,8,,
43762,2644,4,988,3,,
43763,2647,6,990,5,,
43764,2645,5,989,2,,
43765,2646,5,988,3,,
43766,2648,4,988,4,,
43767,2646,4,987,3,,
43768,2644,4,988,3,,
43769,2647,5,990,4,,
43770,2644,4,989,4,,
43771,2644,6,989,4,,
43772,2645,5,990,4,,
43773,2643,5,988,4,,
43774,2644,4,989,4,,
43775,2643,5,988,4,,
43776,2643,6,989,2,,
43777,2642,4,988,3,,
43778,2644,5,990,4,,
43779,2644,6,989,4,,
43780,2644,4,993,4,,
43781,2643,6,989,3,,
43782,2643,5,988,3,,
43783,2644,6,988,5,,
43784,2642,5,988,3,,
43785,2645,4,989,4,,
43786,2647,5,989,3,,
43787,2643,4,988,4,,
43788,2646,5,989,4,,
43789,2643,4,989,3,,
43790,2645,5,990,4,,
43791,2647,4,989,6,,
43792,2646,8,990,4,,
43793,2638,5,985,4,,
43794,2648,6,991,6,,
43795,2640,5,987,3,,
43796,2644,5,987,4,,
43797,2645,5,990,4,,
43798,2646,4,988,4,,
43799,2643,5,989,2,,
43800,2645,4,989,3,,
43801,2643,4,989,4,,
43802,2644,6,990,5,,
43803,2643,4,988,3,,
43804,2643,6,989,4,,
43805,2643,5,988,3,,
43806,2644,4,988,3,,
43807,2645,4,990,4,,
43808,2646,5,987,4,,
43809,2644,5,989,4,,
43810,2644,4,987,2,,
43811,2645,4,989,4,,
43812,2644,5,988,3,,
43813,2641,4,990,3,,
43814,2640,5,989,3,,
43815,2642,6,987,4,,
43816,2641,5,987,4,,
43817,2644,6,990,4,,
43818,2644,4,988,4,,
43819,2639,4,987,4,,
43820,2645,5,989,4,,
43821,2645,8,987,2,,
43822,2655,4,993,3,,
43823,2645,6,990,5,,
43824,2618,5,979,3,,
43825,2642,5,990,4,,
43826,2647,6,990,3,,
43827,2650,5,993,3,,
43828,2637,3,986,4,,
43829,2617,5,982,3,,
43830,2643,3,990,4,,
43831,2657,6,994,5,,
43832,2653,4,991,3,,
43833,2630,6,986,4,,
43834,2656,4,995,4,,
43835,2650,5,991,4,,
43836,2624,5,983,0,,
43837,2658,4,994,4,,
43838,2658,5,995,5,,
43839,2649,5,992,4,,
43840,2639,5,987,4,,
43841,2628,5,984,6,,
43842,2610,4,981,6,,
43843,2643,4,981,4,,
43844,2612,5,977,4,,
43845,2637,4,987,3,,
43846,2636,5,987,3,,
43847,2624,5,984,6,,
43848,2621,4,976,4,,
43849,2658,6,997,5,,
43850,2648,5,991,4,,
43851,2636,4,989,4,,
43852,2614,4,982,4,,
43853,2662,5,995,3,,
43854,2654,5,995,2,,
43855,2644,4,991,3,,
43856,2621,5,983,4,,
43857,2666,6,986,4,,
43858,2652,5,995,3,,
43859,2646,4,990,1,,
43860,2624,5,985,4,,
43861,2663,4,983,4,,
43862,2657,4,993,2,,
43863,2651,4,991,1,,
43864,2649,4,991,3,,
43865,2646,6,991,4,,
43866,2648,5,993,3,,
43867,2654,5,995,3,,
43868,2627,5,985,3,,
43869,2641,5,987,4,,
43870,2642,4,989,4,,
43871,2641,5,991,4,,
43872,2642,5,990,4,,
43873,2641,4,988,4,,
43874,2644,4,989,4,,
43875,2645,4,991,4,,
43876,2644,4,990,4,,
43877,2639,5,988,3,,
43878,2641,4,989,3,,
43879,2642,8,992,5,,
43880,2644,5,989,4,,
43881,2643,6,990,4,,
43882,2644,5,988,4,,
43883,2642,6,990,4,,
43884,2644,4,988,4,,
43885,2643,4,989,4,,
43886,2643,4,988,4,,
43887,2645,8,990,0,,
43888,2645,5,988,4,,
43889,2642,6,988,4,,
43890,2644,5,988,4,,
43891,2640,5,989,4,,
43892,2643,4,990,3,,
43893,2643,5,988,4,,
43894,2643,5,988,4,,
43895,2643,6,993,5,,
43896,2644,5,989,3,,
43897,2642,5,989,4,,
43898,2643,5,989,4,,
43899,2644,5,991,3,,
43900,2645,4,988,4,,
43901,2644,4,990,3,,
43902,2646,5,989,3,,
43903,2642,5,988,4,,
43904,2641,5,989,4,,
43905,2643,4,989,4,,
43906,2645,4,989,2,,
43907,2643,5,989,3,,
43908,2644,5,989,3,,
43909,2640,5,989,4,,
43910,2639,6,989,4,,
43911,2641,5,988,3,,
43912,2644,6,990,4,,
43913,2642,5,988,3,,
43914,2643,5,988,3,,
43915,2641,5,987,4,,
43916,2645,5,986,3,,
43917,2641,5,988,2,,
43918,2643,5,988,5,,
43919,2641,5,989,4,,
43920,2644,6,990,5,,
43921,2643,4,989,3,,
43922,2644,5,988,3,,
43923,2642,5,987,3,,
43924,2644,5,987,4,,
43925,2642,5,988,4,,
43926,2645,6,990,5,,
43927,2644,5,989,4,,
43928,2646,4,989,4,,
43929,2645,4,990,4,,
43930,2646,5,989,4,,
43931,2644,4,987,4,,
43932,2643,4,989,4,,
43933,2644,5,988,4,,
43934,2645,6,990,4,,
43935,2644,5,988,4,,
43936,2645,5,987,3,,
43937,2643,4,988,6,,
43938,2645,5,989,6,,
43939,2644,4,989,4,,
43940,2644,5,987,4,,
43941,2642,4,989,4,,
43942,2642,5,988,4,,
43943,2642,4,987,4,,
43944,2646,4,989,3,,
43945,2644,4,988,2,,
43946,2644,4,987,4,,
43947,2639,5,989,8,,
43948,2645,5,988,4,,
43949,2644,6,988,4,,
43950,2645,4,987,4,,
43951,2639,4,988,4,,
43952,2646,6,989,4,,
43953,2643,4,989,4,,
43954,2646,5,989,3,,
43955,2643,6,989,5,,
43956,2644,4,989,4,,
43957,2646,6,989,4,,
43958,2645,4,988,4,,
43959,2640,5,989,4,,
43960,2646,8,990,4,,
43961,2642,4,987,3,,
43962,2643,6,988,3,,
43963,2643,4,987,4,,
43964,2644,4,989,4,,
43965,2643,5,988,4,,
43966,2645,6,990,4,,
43967,2643,5,989,3,,
43968,2645,5,988,4,,
43969,2644,5,989,4,,
43970,2643,5,988,4,,
43971,2643,5,989,6,,
43972,2644,5,989,6,,
43973,2643,4,990,4,,
43974,2644,6,986,4,,
43975,2646,4,990,4,,
43976,2647,4,986,4,,
43977,2646,4,990,4,,
43978,2647,4,990,3,,
43979,2644,5,989,3,,
43980,2643,7,989,4,,
43981,2645,5,988,4,,
43982,2646,5,986,5,,
43983,2643,5,987,4,,
43984,2646,5,987,4,,
43985,2645,4,988,4,,
43986,2643,4,988,5,,
43987,2643,5,988,4,,
43988,2645,5,989,4,,
43989,2641,4,988,4,,
43990,2646,6,987,4,,
43991,2643,5,989,3,,
43992,2643,4,988,4,,
43993,2645,5,988,3,,
43994,2642,5,987,4,,
43995,2644,5,989,3,,
43996,2643,6,988,5,,
43997,2647,4,990,4,,
43998,2643,4,988,4,,
43999,2642,5,987,3,,
44000,2643,5,989,4,,
44001,2645,5,988,4,,
44002,2644,5,989,8,,
44003,2645,5,990,7,,
44004,2643,4,988,4,,
44005,2646,5,989,4,,
44006,2644,5,988,5,,
44007,2643,6,987,3,,
44008,2643,5,987,4,,
44009,2644,4,989,4,,
44010,2645,6,987,5,,
44011,2647,5,989,3,,
44012,2640,5,988,4,,
44013,2642,5,987,3,,
44014,2643,5,989,4,,
44015,2640,1,989,2,,
44016,2645,4,988,4,,
44017,2645,5,989,4,,
44018,2645,6,989,6,,
44019,2643,5,988,4,,
44020,2646,6,988,4,,
44021,2648,4,990,3,,
44022,2646,5,987,4,,
44023,2648,5,993,1,,
44024,2643,4,988,3,,
44025,2646,5,989,3,,
44026,2645,6,989,5,,
44027,2645,4,987,4,,
44028,2644,6,988,5,,
44029,2644,5,988,4,,
44030,2645,4,987,4,,
44031,2642,3,988,2,,
44032,2643,5,988,4,,
44033,2645,4,988,4,,
44034,2643,4,988,4,,
44035,2643,5,988,4,,
44036,2645,5,988,3,,
44037,2644,4,989,6,,
44038,2643,4,988,3,,
44039,2643,4,988,3,,
44040,2641,5,988,4,,
44041,2643,7,989,5,,
44042,2646,5,986,3,,
44043,2643,6,990,5,,
44044,2642,5,987,3,,
44045,2643,4,988,4,,
44046,2641,4,986,0,,
44047,2643,5,988,4,,
44048,2645,5,988,3,,
44049,2642,6,990,5,,
44050,2644,5,989,4,,
44051,2646,8,991,4,,
44052,2643,4,987,4,,
44053,2645,4,989,4,,
44054,2645,4,988,3,,
44055,2644,5,987,4,,
44056,2644,5,988,3,,
44057,2644,5,988,3,,
44058,2643,3,988,4,,
44059,2642,4,990,3,,
44060,2643,5,988,4,,
44061,2644,6,990,5,,
44062,2644,5,989,4,,
44063,2644,6,990,4,,
44064,2643,5,989,3,,
44065,2644,5,990,4,,
44066,2642,6,990,4,,
44067,2644,4,990,4,,
44068,2641,4,988,3,,
44069,2644,5,990,4,,
44070,2643,5,987,2,,
44071,2644,5,989,4,,
44072,2642,5,988,4,,
44073,2641,6,989,4,,
44074,2643,4,988,4,,
44075,2646,5,989,4,,
44076,2641,4,986,4,,
44077,2646,5,992,3,,
44078,2643,5,987,4,,
44079,2643,4,988,3,,
44080,2642,5,989,4,,
44081,2643,6,990,5,,
44082,2642,4,987,4,,
44083,2642,8,990,5,,
44084,2642,5,987,4,,
44085,2642,4,988,4,,
44086,2642,4,989,3,,
44087,2642,5,989,3,,
44088,2640,5,988,4,,
44089,2643,7,991,5,,
44090,2642,4,990,4,,
44091,2642,5,991,4,,
44092,2640,4,990,4,,
44093,2643,5,989,3,,
44094,2642,4,987,3,,
44095,2643,8,988,3,,
44096,2642,5,990,4,,
44097,2645,5,989,3,,
44098,2641,4,989,6,,
44099,2644,4,990,5,,
44100,2643,4,989,4,,
44101,2644,4,990,4,,
44102,2640,4,986,3,,
44103,2645,6,990,5,,
44104,2641,4,987,4,,
44105,2646,5,989,4,,
44106,2641,5,987,4,,
44107,2642,4,989,4,,
44108,2640,5,987,4,,
44109,2640,5,987,4,,
44110,2642,5,989,4,,
44111,2641,4,988,4,,
44112,2639,4,989,3,,
44113,2642,4,988,6,,
44114,2638,4,990,2,,
44115,2641,4,989,3,,
44116,2643,6,989,5,,
44117,2642,4,988,4,,
44118,2642,5,988,4,,
44119,2646,6,990,3,,
44120,2642,4,987,4,,
44121,2643,5,987,3,,
44122,2641,5,989,4,,
44123,2646,4,988,4,,
44124,2642,6,990,5,,
44125,2645,5,988,4,,
44126,2642,6,990,4,,
44127,2643,5,987,2,,
44128,2642,5,988,4,,
44129,2643,4,988,2,,
44130,2642,4,989,4,,
44131,2644,6,990,4,,
44132,2640,5,990,4,,
44133,2643,4,989,4,,
44134,2634,4,987,3,,
44135,2642,5,989,4,,
44136,2641,4,989,3,,
44137,2643,6,990,5,,
44138,2638,4,990,4,,
44139,2644,6,989,4,,
44140,2640,5,988,4,,
44141,2644,5,990,3,,
44142,2638,5,987,4,,
44143,2643,5,987,4,,
44144,2642,4,988,4,,
44145,2646,7,990,5,,
44146,2641,5,988,4,,
44147,2644,6,988,4,,
44148,2643,5,987,4,,
44149,2645,5,988,4,,
44150,2642,5,986,4,,
44151,2644,4,987,3,,
44152,2639,4,986,4,,
44153,2645,6,989,4,,
44154,2642,5,988,4,,
44155,2644,6,987,4,,
44156,2640,5,989,3,,
44157,2643,5,990,3,,
44158,2639,5,987,3,,
44159,2642,5,989,4,,
44160,2641,5,989,4,,
44161,2644,5,989,6,,
44162,2640,5,990,4,,
44163,2645,4,989,4,,
44164,2641,5,988,4,,
44165,2645,4,990,4,,
44166,2642,5,988,4,,
44167,2647,5,987,4,,
44168,2640,5,989,3,,
44169,2645,4,988,4,,
44170,2640,5,991,3,,
44171,2644,4,991,4,,
44172,2643,5,989,5,,
44173,2643,4,989,4,,
44174,2642,4,990,3,,
44175,2643,5,989,3,,
44176,2641,4,988,4,,
44177,2645,4,987,3,,
44178,2641,6,989,3,,
44179,2644,5,989,4,,
44180,2642,6,989,4,,
44181,2645,4,989,3,,
44182,2642,0,987,6,,
44183,2645,4,990,4,,
44184,2640,4,988,3,,
44185,2644,5,989,4,,
44186,2645,4,988,4,,
44187,2645,5,989,4,,
44188,2642,6,989,4,,
44189,2644,5,989,4,,
44190,2642,5,989,4,,
44191,2645,4,988,4,,
44192,2641,5,990,4,,
44193,2645,5,990,4,,
44194,2644,5,988,3,,
44195,2645,5,988,3,,
44196,2642,5,988,3,,
44197,2644,5,989,4,,
44198,2641,5,989,4,,
44199,2645,5,988,4,,
44200,2644,6,989,3,,
44201,2644,5,990,4,,
44202,2642,5,990,4,,
44203,2643,4,983,4,,
44204,2644,5,987,4,,
44205,2645,5,989,3,,
44206,2641,6,990,5,,
44207,2639,4,988,4,,
44208,2646,5,988,4,,
44209,2645,6,990,5,,
44210,2643,4,987,4,,
44211,2642,6,988,4,,
44212,2644,5,988,4,,
44213,2646,5,988,4,,
44214,2645,4,989,4,,
44215,2647,5,990,4,,
44216,2643,4,986,4,,
44217,2646,6,988,4,,
44218,2644,5,988,2,,
44219,2646,5,990,4,,
44220,2646,5,987,4,,
44221,2644,5,989,4,,
44222,2641,5,989,4,,
44223,2644,5,987,3,,
44224,2645,4,987,3,,
44225,2645,5,987,6,,
44226,2644,5,989,3,,
44227,2645,4,988,3,,
44228,2643,5,988,4,,
44229,2645,4,989,4,,
44230,2643,6,991,6,,
44231,2643,4,989,2,,
44232,2646,5,990,4,,
44233,2641,5,990,3,,
44234,2645,6,990,4,,
44235,2643,4,989,4,,
44236,2643,5,989,4,,
44237,2644,5,989,3,,
44238,2645,6,990,5,,
44239,2642,4,987,4,,
44240,2644,5,988,4,,
44241,2645,5,989,3,,
44242,2645,5,988,4,,
44243,2646,4,991,4,,
44244,2641,5,988,3,,
44245,2645,5,988,3,,
44246,2645,6,989,5,,
44247,2646,6,988,3,,
44248,2646,4,990,4,,
44249,2643,5,988,4,,
44250,2646,5,989,4,,
44251,2643,4,989,3,,
44252,2643,5,987,3,,
44253,2646,5,990,4,,
44254,2645,7,990,4,,
44255,2644,5,987,3,,
44256,2643,4,989,3,,
44257,2642,5,987,5,,
44258,2645,5,990,4,,
44259,2645,4,990,4,,
44260,2645,4,989,4,,
44261,2644,5,990,3,,
44262,2641,5,988,3,,
44263,2642,5,990,4,,
44264,2647,8,989,4,,
44265,2644,5,989,3,,
44266,2646,5,989,5,,
44267,2645,5,991,5,,
44268,2644,4,988,4,,
44269,2644,5,990,4,,
44270,2645,5,988,3,,
44271,2644,5,990,4,,
44272,2645,5,988,3,,
44273,2643,5,987,4,,
44274,2643,5,988,4,,
44275,2645,6,989,4,,
44276,2643,4,989,3,,
44277,2642,6,989,4,,
44278,2644,4,987,4,,
44279,2644,4,987,4,,
44280,2641,5,990,3,,
44281,2644,5,989,4,,
44282,2643,5,990,3,,
44283,2645,6,989,4,,
44284,2642,5,989,3,,
44285,2646,6,989,4,,
44286,2643,5,990,4,,
44287,2644,4,990,4,,
44288,2643,4,989,4,,
44289,2645,4,989,4,,
44290,2645,4,990,4,,
44291,2643,5,987,4,,
44292,2644,4,989,4,,
44293,2646,4,990,4,,
44294,2643,5,986,4,,
44295,2644,4,989,4,,
44296,2644,5,988,3,,
44297,2643,6,990,5,,
44298,2640,4,988,3,,
44299,2642,5,987,4,,
44300,2641,5,989,4,,
44301,2642,5,987,4,,
44302,2643,5,986,3,,
44303,2643,4,988,4,,
44304,2641,5,990,3,,
44305,2643,6,991,5,,
44306,2641,4,988,4,,
44307,2643,5,988,4,,
44308,2641,4,990,4,,
44309,2642,5,990,4,,
44310,2638,4,989,4,,
44311,2645,4,989,4,,
44312,2644,5,990,3,,
44313,2642,6,991,5,,
44314,2643,5,988,3,,
44315,2644,5,990,4,,
44316,2643,5,985,4,,
44317,2646,4,989,4,,
44318,2641,4,988,2,,
44319,2643,4,989,3,,
44320,2644,5,989,3,,
44321,2641,4,988,6,,
44322,2642,5,989,5,,
44323,2643,4,988,4,,
44324,2642,6,989,4,,
44325,2639,4,989,3,,
44326,2641,4,987,4,,
44327,2643,5,989,3,,
44328,2641,5,987,3,,
44329,2645,5,991,5,,
44330,2641,5,989,3,,
44331,2643,6,990,4,,
44332,2643,5,987,4,,
44333,2642,4,988,4,,
44334,2640,4,987,3,,
44335,2643,4,987,2,,
44336,2644,4,989,4,,
44337,2646,5,992,0,,
44338,2641,5,990,3,,
44339,2642,5,988,4,,
44340,2641,5,990,4,,
44341,2644,8,990,3,,
44342,2641,4,989,4,,
44343,2641,4,988,4,,
44344,2642,5,990,4,,
44345,2643,5,991,7,,
44346,2640,5,990,3,,
44347,2644,6,989,4,,
44348,2642,5,988,5,,
44349,2643,4,986,4,,
44350,2642,5,989,4,,
44351,2642,4,988,3,,
44352,2643,4,991,4,,
44353,2643,4,989,4,,
44354,2643,4,989,4,,
44355,2643,5,988,4,,
44356,2642,4,989,4,,
44357,2642,5,989,4,,
44358,2642,5,987,4,,
44359,2641,4,988,4,,
44360,2645,6,990,5,,
44361,2642,5,986,4,,
44362,2641,4,989,3,,
44363,2645,6,989,4,,
44364,2642,5,989,2,,
44365,2646,8,990,4,,
44366,2642,5,989,3,,
44367,2642,4,988,4,,
44368,2641,5,991,3,,
44369,2644,5,989,3,,
44370,2641,5,988,3,,
44371,2643,6,989,4,,
44372,2642,5,988,4,,
44373,2644,6,990,6,,
44374,2641,5,990,4,,
44375,2643,5,989,3,,
44376,2637,5,989,4,,
44377,2642,4,987,4,,
44378,2644,4,988,2,,
44379,2643,4,988,4,,
44380,2644,6,991,5,,
44381,2642,5,988,3,,
44382,2640,5,990,4,,
44383,2643,5,989,3,,
44384,2643,5,990,3,,
44385,2643,5,988,2,,
44386,2643,4,988,3,,
44387,2643,5,987,4,,
44388,2643,5,989,4,,
44389,2644,5,988,4,,
44390,2641,5,986,4,,
44391,2642,4,987,4,,
44392,2640,4,988,3,,
44393,2643,5,987,4,,
44394,2644,6,988,5,,
44395,2644,4,987,3,,
44396,2642,6,990,4,,
44397,2642,4,989,3,,
44398,2643,5,990,4,,
44399,2640,5,989,4,,
44400,2640,4,988,4,,
44401,2642,4,988,4,,
44402,2643,6,992,4,,
44403,2643,4,988,4,,
44404,2642,6,990,4,,
44405,2644,4,989,3,,
44406,2643,4,988,4,,
44407,2644,4,990,2,,
44408,2645,5,989,4,,
44409,2644,5,988,4,,
44410,2645,6,989,5,,
44411,2646,4,988,3,,
44412,2644,5,990,4,,
44413,2642,5,986,3,,
44414,2643,5,987,4,,
44415,2644,4,987,2,,
44416,2644,5,987,4,,
44417,2643,4,988,6,,
44418,2645,4,990,6,,
44419,2644,4,987,4,,
44420,2644,5,988,4,,
44421,2641,7,987,5,,
44422,2641,5,988,4,,
44423,2642,5,989,3,,
44424,2644,6,990,4,,
44425,2643,4,989,3,,
44426,2642,6,990,4,,
44427,2641,5,989,4,,
44428,2640,4,989,4,,
44429,2644,5,988,4,,
44430,2643,5,989,4,,
44431,2642,5,988,5,,
44432,2643,6,989,4,,
44433,2646,4,986,3,,
44434,2643,8,989,4,,
44435,2646,5,987,4,,
44436,2643,5,988,4,,
44437,2647,5,989,5,,
44438,2645,5,987,3,,
44439,2646,5,988,5,,
44440,2643,5,989,4,,
44441,2642,5,986,4,,
44442,2643,5,987,6,,
44443,2643,5,988,4,,
44444,2645,5,990,4,,
44445,2644,6,990,4,,
44446,2639,4,990,4,,
44447,2642,5,988,5,,
44448,2644,5,989,4,,
44449,2642,5,987,4,,
44450,2645,5,990,4,,
44451,2643,5,987,6,,
44452,2644,5,990,6,,
44453,2642,5,988,4,,
44454,2643,5,988,4,,
44455,2644,4,988,3,,
44456,2644,5,989,4,,
44457,2646,5,988,4,,
44458,2643,4,989,4,,
44459,2645,6,987,5,,
44460,2646,5,989,4,,
44461,2644,5,988,5,,
44462,2643,4,988,4,,
44463,2642,4,987,4,,
44464,2645,4,987,2,,
44465,2645,5,989,3,,
44466,2644,5,988,4,,
44467,2645,6,989,5,,
44468,2642,5,988,3,,
44469,2644,5,988,5,,
44470,2644,5,989,4,,
44471,2646,5,988,4,,
44472,2645,5,990,4,,
44473,2644,5,988,4,,
44474,2642,5,988,4,,
44475,2645,7,991,5,,
44476,2644,5,988,4,,
44477,2646,6,990,5,,
44478,2643,5,989,3,,
44479,2643,5,989,4,,
44480,2646,4,989,4,,
44481,2644,5,988,4,,
